relName,className,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,totalChangedsloc
uml\ui\foundation\core\ActionSetGeneralizableElementAbstract.java,org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementAbstract,23,24,1,0,1,3
uml\ui\foundation\core\ActionSetGeneralizableElementLeaf.java,org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementLeaf,23,24,1,0,1,3
uml\ui\foundation\core\ActionSetGeneralizableElementRoot.java,org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementRoot,23,24,1,0,1,3
uml\ui\foundation\core\ActionSetGeneralizationPowertype.java,org.argouml.uml.ui.foundation.core.ActionSetGeneralizationPowertype,38,35,1,4,0,5
uml\ui\foundation\core\ActionSetModelElementNamespace.java,org.argouml.uml.ui.foundation.core.ActionSetModelElementNamespace,27,27,0,0,1,2
uml\ui\foundation\core\ActionSetModelElementStereotype.java,org.argouml.uml.ui.foundation.core.ActionSetModelElementStereotype,38,38,0,0,0,0
uml\ui\foundation\core\ActionSetModelElementVisibility.java,org.argouml.uml.ui.foundation.core.ActionSetModelElementVisibility,38,40,2,0,1,4
uml\ui\foundation\core\ActionSetOperationConcurrencyKind.java,org.argouml.uml.ui.foundation.core.ActionSetOperationConcurrencyKind,36,36,0,0,0,0
uml\ui\foundation\core\ActionSetParameterDirectionKind.java,org.argouml.uml.ui.foundation.core.ActionSetParameterDirectionKind,39,41,3,1,3,10
uml\ui\foundation\core\ActionSetParameterType.java,org.argouml.uml.ui.foundation.core.ActionSetParameterType,41,38,1,4,0,5
uml\ui\foundation\core\ActionSetStructuralFeatureMultiplicity.java,org.argouml.uml.ui.foundation.core.ActionSetStructuralFeatureMultiplicity,31,31,0,0,1,2
uml\ui\foundation\core\ActionSetStructuralFeatureTargetScope.java,org.argouml.uml.ui.foundation.core.ActionSetStructuralFeatureTargetScope,27,27,0,0,0,0
uml\ui\foundation\core\ActionSetStructuralFeatureType.java,org.argouml.uml.ui.foundation.core.ActionSetStructuralFeatureType,41,35,1,7,0,8
uml\ui\foundation\core\PropPanelEnumerationLiteral.java,org.argouml.uml.ui.foundation.core.EnumerationListModel,23,22,0,1,0,1
uml\ui\foundation\core\PropPanelAbstraction.java,org.argouml.uml.ui.foundation.core.PropPanelAbstraction,17,16,0,1,3,7
uml\ui\foundation\core\PropPanelAssociation.java,org.argouml.uml.ui.foundation.core.PropPanelAssociation,45,45,5,5,8,26
uml\ui\foundation\core\PropPanelAssociationClass.java,org.argouml.uml.ui.foundation.core.PropPanelAssociationClass,69,70,2,1,4,11
uml\ui\foundation\core\PropPanelAssociationEnd.java,org.argouml.uml.ui.foundation.core.PropPanelAssociationEnd,92,94,4,2,11,28
uml\ui\foundation\core\PropPanelAttribute.java,org.argouml.uml.ui.foundation.core.PropPanelAttribute,86,85,5,6,6,23
uml\ui\foundation\core\PropPanelClass.java,org.argouml.uml.ui.foundation.core.PropPanelClass,41,37,0,4,14,32
uml\ui\foundation\core\PropPanelClassifier.java,org.argouml.uml.ui.foundation.core.PropPanelClassifier,183,109,6,80,4,94
uml\ui\foundation\core\PropPanelComment.java,org.argouml.uml.ui.foundation.core.PropPanelComment,22,22,0,0,1,2
uml\ui\foundation\core\PropPanelComponent.java,org.argouml.uml.ui.foundation.core.PropPanelComponent,30,27,0,3,3,9
uml\ui\foundation\core\PropPanelConstraint.java,org.argouml.uml.ui.foundation.core.PropPanelConstraint,21,21,0,0,1,2
uml\ui\foundation\core\PropPanelDataType.java,org.argouml.uml.ui.foundation.core.PropPanelDataType,73,76,7,4,5,21
uml\ui\foundation\core\PropPanelDependency.java,org.argouml.uml.ui.foundation.core.PropPanelDependency,35,40,5,0,3,11
uml\ui\foundation\core\PropPanelEnumeration.java,org.argouml.uml.ui.foundation.core.PropPanelEnumeration,22,21,1,2,2,7
uml\ui\foundation\core\PropPanelEnumerationLiteral.java,org.argouml.uml.ui.foundation.core.PropPanelEnumerationLiteral,15,14,0,1,3,7
uml\ui\foundation\core\PropPanelFeature.java,org.argouml.uml.ui.foundation.core.PropPanelFeature,38,41,5,2,3,13
uml\ui\foundation\core\PropPanelFlow.java,org.argouml.uml.ui.foundation.core.PropPanelFlow,16,15,0,1,3,7
uml\ui\foundation\core\PropPanelGeneralization.java,org.argouml.uml.ui.foundation.core.PropPanelGeneralization,51,40,1,12,7,27
uml\ui\foundation\core\PropPanelInterface.java,org.argouml.uml.ui.foundation.core.PropPanelInterface,27,27,0,0,4,8
uml\ui\foundation\core\PropPanelMethod.java,org.argouml.uml.ui.foundation.core.PropPanelMethod,181,113,3,71,10,94
uml\ui\foundation\core\PropPanelModelElement.java,org.argouml.uml.ui.foundation.core.PropPanelModelElement,148,185,49,12,16,93
uml\ui\foundation\core\PropPanelNamespace.java,org.argouml.uml.ui.foundation.core.PropPanelNamespace,47,52,5,0,1,7
uml\ui\foundation\core\PropPanelNode.java,org.argouml.uml.ui.foundation.core.PropPanelNode,24,22,0,2,2,6
uml\ui\foundation\core\PropPanelOperation.java,org.argouml.uml.ui.foundation.core.PropPanelOperation,146,149,4,1,3,11
uml\ui\foundation\core\PropPanelParameter.java,org.argouml.uml.ui.foundation.core.PropPanelParameter,63,67,10,6,6,28
uml\ui\foundation\core\PropPanelPermission.java,org.argouml.uml.ui.foundation.core.PropPanelPermission,17,16,0,1,3,7
uml\ui\foundation\core\PropPanelRelationship.java,org.argouml.uml.ui.foundation.core.PropPanelRelationship,13,18,5,0,1,7
uml\ui\foundation\core\PropPanelStructuralFeature.java,org.argouml.uml.ui.foundation.core.PropPanelStructuralFeature,46,50,4,0,0,4
uml\ui\foundation\core\PropPanelUsage.java,org.argouml.uml.ui.foundation.core.PropPanelUsage,17,16,0,1,3,7
uml\ui\foundation\core\UMLAssociationAssociationRoleListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationAssociationRoleListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLAssociationConnectionListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationConnectionListModel,43,63,20,0,0,20
uml\ui\foundation\core\UMLAssociationEndAggregationRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndAggregationRadioButtonPanel,47,43,10,14,11,46
uml\ui\foundation\core\UMLAssociationEndAssociationListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndAssociationListModel,16,16,0,0,0,0
uml\ui\foundation\core\UMLAssociationEndChangeabilityRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndChangeabilityRadioButtonPanel,38,41,5,2,19,45
uml\ui\foundation\core\UMLAssociationEndNavigableCheckBox.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndNavigableCheckBox,11,11,0,0,0,0
uml\ui\foundation\core\UMLAssociationEndOrderingCheckBox.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndOrderingCheckBox,14,14,0,0,0,0
uml\ui\foundation\core\UMLAssociationEndQualifiersListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndQualifiersListModel,24,44,20,0,0,20
uml\ui\foundation\core\UMLAssociationEndSpecificationListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndSpecificationListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLAssociationEndTargetScopeCheckbox.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndTargetScopeCheckbox,13,13,0,0,0,0
uml\ui\foundation\core\UMLAssociationEndTypeComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndTypeComboBoxModel,12,12,0,0,0,0
uml\ui\foundation\core\UMLAssociationLinkListModel.java,org.argouml.uml.ui.foundation.core.UMLAssociationLinkListModel,14,14,0,0,0,0
uml\ui\foundation\core\UMLAttributeInitialValueListModel.java,org.argouml.uml.ui.foundation.core.UMLAttributeInitialValueListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLBehavioralFeatureQueryCheckBox.java,org.argouml.uml.ui.foundation.core.UMLBehavioralFeatureQueryCheckBox,11,11,0,0,0,0
uml\ui\foundation\core\UMLClassActiveCheckBox.java,org.argouml.uml.ui.foundation.core.UMLClassActiveCheckBox,11,11,0,0,0,0
uml\ui\foundation\core\UMLClassAttributeListModel.java,org.argouml.uml.ui.foundation.core.UMLClassAttributeListModel,27,47,20,0,2,24
uml\ui\foundation\core\UMLClassOperationListModel.java,org.argouml.uml.ui.foundation.core.UMLClassOperationListModel,27,50,23,0,3,29
uml\ui\foundation\core\UMLClassifierAssociationEndListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierAssociationEndListModel,15,15,0,0,1,2
uml\ui\foundation\core\UMLClassifierCreateActionListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierCreateActionListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLClassifierFeatureListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierFeatureListModel,23,43,20,0,0,20
uml\ui\foundation\core\UMLClassifierParameterListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierParameterListModel,23,43,20,0,0,20
uml\ui\foundation\core\UMLClassifierPowertypeRangeListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierPowertypeRangeListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLCommentAnnotatedElementListModel.java,org.argouml.uml.ui.foundation.core.UMLCommentAnnotatedElementListModel,16,16,0,0,0,0
uml\ui\foundation\core\PropPanelComment.java,org.argouml.uml.ui.foundation.core.UMLCommentBodyDocument,13,12,0,1,0,1
uml\ui\foundation\core\UMLComponentResidentListModel.java,org.argouml.uml.ui.foundation.core.UMLComponentResidentListModel,20,20,0,0,0,0
uml\ui\foundation\core\PropPanelConstraint.java,org.argouml.uml.ui.foundation.core.UMLConstraintBodyDocument,11,11,0,0,0,0
uml\ui\foundation\core\UMLConstraintConstrainedElementListModel.java,org.argouml.uml.ui.foundation.core.UMLConstraintConstrainedElementListModel,17,17,0,0,0,0
uml\ui\foundation\core\UMLContainerResidentListModel.java,org.argouml.uml.ui.foundation.core.UMLContainerResidentListModel,13,13,0,0,0,0
uml\ui\foundation\core\PropPanelParameter.java,org.argouml.uml.ui.foundation.core.UMLDefaultValueExpressionModel,24,24,0,0,0,0
uml\ui\foundation\core\UMLDependencyClientListModel.java,org.argouml.uml.ui.foundation.core.UMLDependencyClientListModel,14,14,0,0,0,0
uml\ui\foundation\core\UMLDependencySupplierListModel.java,org.argouml.uml.ui.foundation.core.UMLDependencySupplierListModel,14,14,0,0,0,0
uml\ui\foundation\core\UMLDiagramNameDocument.java,org.argouml.uml.ui.foundation.core.UMLDiagramNameDocument,23,23,0,0,0,0
uml\ui\foundation\core\UMLDiscriminatorNameDocument.java,org.argouml.uml.ui.foundation.core.UMLDiscriminatorNameDocument,11,11,0,0,0,0
uml\ui\foundation\core\UMLEnumerationLiteralsListModel.java,org.argouml.uml.ui.foundation.core.UMLEnumerationLiteralsListModel,30,50,20,0,1,22
uml\ui\foundation\core\UMLFeatureOwnerListModel.java,org.argouml.uml.ui.foundation.core.UMLFeatureOwnerListModel,14,14,0,0,0,0
uml\ui\foundation\core\UMLFeatureOwnerScopeCheckBox.java,org.argouml.uml.ui.foundation.core.UMLFeatureOwnerScopeCheckBox,16,9,0,7,1,9
uml\ui\foundation\core\UMLGeneralizableElementAbstractCheckBox.java,org.argouml.uml.ui.foundation.core.UMLGeneralizableElementAbstractCheckBox,12,15,3,0,2,7
uml\ui\foundation\core\UMLGeneralizableElementGeneralizationListModel.java,org.argouml.uml.ui.foundation.core.UMLGeneralizableElementGeneralizationListModel,16,17,1,0,1,3
uml\ui\foundation\core\UMLGeneralizableElementLeafCheckBox.java,org.argouml.uml.ui.foundation.core.UMLGeneralizableElementLeafCheckBox,11,14,3,0,2,7
uml\ui\foundation\core\UMLGeneralizableElementRootCheckBox.java,org.argouml.uml.ui.foundation.core.UMLGeneralizableElementRootCheckBox,11,14,3,0,2,7
uml\ui\foundation\core\UMLGeneralizableElementSpecializationListModel.java,org.argouml.uml.ui.foundation.core.UMLGeneralizableElementSpecializationListModel,18,21,3,0,1,5
uml\ui\foundation\core\UMLGeneralizationChildListModel.java,org.argouml.uml.ui.foundation.core.UMLGeneralizationChildListModel,15,15,0,0,2,4
uml\ui\foundation\core\UMLGeneralizationParentListModel.java,org.argouml.uml.ui.foundation.core.UMLGeneralizationParentListModel,16,16,0,0,2,4
uml\ui\foundation\core\UMLGeneralizationPowertypeComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLGeneralizationPowertypeComboBoxModel,32,44,14,2,6,28
uml\ui\foundation\core\UMLModelElementClientDependencyListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementClientDependencyListModel,16,16,0,0,0,0
uml\ui\foundation\core\UMLModelElementConstraintListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementConstraintListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLModelElementElementResidenceListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementElementResidenceListModel,13,13,0,0,0,0
uml\ui\foundation\core\UMLModelElementNameDocument.java,org.argouml.uml.ui.foundation.core.UMLModelElementNameDocument,11,11,0,0,0,0
uml\ui\foundation\core\UMLModelElementNamespaceComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementNamespaceComboBoxModel,44,63,19,0,7,33
uml\ui\foundation\core\UMLModelElementNamespaceListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementNamespaceListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLModelElementSourceFlowListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementSourceFlowListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLModelElementStereotypeListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementStereotypeListModel,39,39,0,0,1,2
uml\ui\foundation\core\UMLModelElementSupplierDependencyListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementSupplierDependencyListModel,17,17,0,0,0,0
uml\ui\foundation\core\UMLModelElementTargetFlowListModel.java,org.argouml.uml.ui.foundation.core.UMLModelElementTargetFlowListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLModelElementVisibilityRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLModelElementVisibilityRadioButtonPanel,46,57,11,0,15,41
uml\ui\foundation\core\UMLNamespaceOwnedElementListModel.java,org.argouml.uml.ui.foundation.core.UMLNamespaceOwnedElementListModel,15,15,0,0,0,0
uml\ui\foundation\core\PropPanelNode.java,org.argouml.uml.ui.foundation.core.UMLNodeDeployedComponentListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLOperationConcurrencyRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLOperationConcurrencyRadioButtonPanel,41,52,15,4,17,53
uml\ui\foundation\core\UMLOperationMethodsListModel.java,org.argouml.uml.ui.foundation.core.UMLOperationMethodsListModel,25,25,0,0,0,0
uml\ui\foundation\core\UMLOperationRaisedSignalsListModel.java,org.argouml.uml.ui.foundation.core.UMLOperationRaisedSignalsListModel,24,24,0,0,0,0
uml\ui\foundation\core\UMLOperationSpecificationDocument.java,org.argouml.uml.ui.foundation.core.UMLOperationSpecificationDocument,17,19,2,0,2,6
uml\ui\foundation\core\UMLParameterBehavioralFeatListModel.java,org.argouml.uml.ui.foundation.core.UMLParameterBehavioralFeatListModel,15,15,0,0,0,0
uml\ui\foundation\core\UMLParameterDirectionKindRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLParameterDirectionKindRadioButtonPanel,38,48,10,0,13,36
uml\ui\foundation\core\UMLParameterTypeComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLParameterTypeComboBoxModel,12,12,0,0,0,0
uml\ui\foundation\core\UMLStructuralFeatureChangeabilityRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLStructuralFeatureChangeabilityRadioButtonPanel,39,44,5,0,13,31
uml\ui\foundation\core\UMLStructuralFeatureTargetScopeCheckBox.java,org.argouml.uml.ui.foundation.core.UMLStructuralFeatureTargetScopeCheckBox,15,15,0,0,0,0
uml\ui\foundation\core\UMLStructuralFeatureTypeComboBoxModel.java,org.argouml.uml.ui.foundation.core.UMLStructuralFeatureTypeComboBoxModel,78,57,5,26,11,53
uml\ui\foundation\extension_mechanisms\ActionNewStereotype.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionNewStereotype,27,27,0,0,0,0
uml\ui\foundation\extension_mechanisms\ActionNewTagDefinition.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionNewTagDefinition,28,28,0,0,0,0
uml\ui\foundation\extension_mechanisms\ActionSetMetaClass.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetMetaClass,36,36,0,0,0,0
uml\ui\foundation\extension_mechanisms\ActionSetTagDefinitionMultiplicity.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionMultiplicity,25,25,0,0,1,2
uml\ui\foundation\extension_mechanisms\PropPanelTagDefinition.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionNamespace,32,33,1,0,0,1
uml\ui\foundation\extension_mechanisms\ActionSetTagDefinitionOwner.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionOwner,35,31,1,5,1,8
uml\ui\foundation\extension_mechanisms\ActionSetTagDefinitionType.java,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionType,40,38,5,7,12,36
uml\ui\foundation\extension_mechanisms\PropPanelStereotype.java,org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelStereotype,78,175,101,4,2,109
uml\ui\foundation\extension_mechanisms\PropPanelTagDefinition.java,org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelTagDefinition,86,82,0,4,7,18
uml\ui\foundation\extension_mechanisms\PropPanelTaggedValue.java,org.argouml.uml.ui.foundation.extension_mechanisms.PropPanelTaggedValue,185,185,0,0,3,6
uml\ui\foundation\extension_mechanisms\UMLExtendedElementsListModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLExtendedElementsListModel,16,16,0,0,0,0
uml\ui\foundation\extension_mechanisms\UMLMetaClassComboBoxModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLMetaClassComboBoxModel,27,33,14,8,4,30
uml\ui\foundation\extension_mechanisms\UMLStereotypeTagDefinitionListModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLStereotypeTagDefinitionListModel,16,16,0,0,1,2
uml\ui\foundation\extension_mechanisms\UMLTagDefinitionComboBoxModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionComboBoxModel,78,64,3,17,16,52
uml\ui\foundation\extension_mechanisms\PropPanelTagDefinition.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionNamespaceComboBoxModel,24,38,14,0,5,24
uml\ui\foundation\extension_mechanisms\UMLTagDefinitionOwnerComboBoxModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionOwnerComboBoxModel,27,27,0,0,0,0
uml\ui\foundation\extension_mechanisms\UMLTagDefinitionTypedValuesListModel.java,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionTypedValuesListModel,27,27,0,0,0,0
uml\ui\model_management\ActionAddPackage.java,org.argouml.uml.ui.model_management.ActionAddPackage,16,16,0,0,0,0
uml\ui\model_management\ActionAddPackageImport.java,org.argouml.uml.ui.model_management.ActionAddPackageImport,23,24,1,0,6,13
uml\ui\model_management\ActionRemovePackageImport.java,org.argouml.uml.ui.model_management.ActionRemovePackageImport,11,11,0,0,0,0
uml\ui\model_management\PropPanelModel.java,org.argouml.uml.ui.model_management.PropPanelModel,34,36,3,1,4,12
uml\ui\model_management\PropPanelPackage.java,org.argouml.uml.ui.model_management.PropPanelPackage,79,85,9,3,10,32
uml\ui\model_management\PropPanelSubsystem.java,org.argouml.uml.ui.model_management.PropPanelSubsystem,42,40,0,2,4,10
uml\ui\model_management\UMLClassifierPackageImportsListModel.java,org.argouml.uml.ui.model_management.UMLClassifierPackageImportsListModel,25,25,0,0,0,0
uml\util\namespace\StringNamespace.java,org.argouml.uml.util.namespace.StringNamespace,117,117,0,0,0,0
uml\util\namespace\StringNamespaceElement.java,org.argouml.uml.util.namespace.StringNamespaceElement,12,12,0,0,0,0
util\ClassFileFilter.java,org.argouml.util.ClassFileFilter,29,31,2,0,1,4
util\CollectionUtil.java,org.argouml.util.CollectionUtil,16,16,0,0,0,0
util\ConfigLoader.java,org.argouml.util.ConfigLoader,142,159,48,31,40,159
util\CustomSeparator.java,org.argouml.util.CustomSeparator,44,44,0,0,0,0
util\MyTokenizer.java,org.argouml.util.ExprSeparatorWithStrings,63,63,0,0,0,0
util\FileConstants.java,org.argouml.util.FileConstants,5,5,0,0,0,0
util\FileFilters.java,org.argouml.util.FileFilters,42,37,1,6,0,7
util\KeyEventUtils.java,org.argouml.util.KeyEventUtils,133,134,6,5,5,21
util\MyTokenizer.java,org.argouml.util.LineSeparator,44,44,0,0,0,0
util\MyTokenizer.java,org.argouml.util.MyTokenizer,177,177,0,0,8,16
util\MyTokenizer.java,org.argouml.util.QuotedStringSeparator,53,53,0,0,0,0
util\SuffixFilter.java,org.argouml.util.SuffixFilter,43,58,15,0,8,31
util\ThreadUtils.java,org.argouml.util.ThreadUtils,7,7,0,0,0,0
util\MyTokenizer.java,org.argouml.util.TokenSep,40,40,0,0,0,0
util\Tools.java,org.argouml.util.Tools,116,124,8,0,8,24
util\UIUtils.java,org.argouml.util.UIUtils,15,15,0,0,0,0
util\logging\SimpleTimer.java,org.argouml.util.logging.SimpleTimer,61,54,0,7,7,21
util\osdep\OsUtil.java,org.argouml.util.osdep.OsUtil,14,18,4,0,0,4
util\osdep\StartBrowser.java,org.argouml.util.osdep.StartBrowser,41,41,0,0,0,0
